date,score,w_subj,w_polar,w_comp
2023-05-25,476.0,0.11850842901263069,0.06573590974851479,0.1372327731092437
2023-05-26,33.0,0.29999999999999993,0.1378787878787879,0.15682727272727273
2023-05-27,8.0,0.30625,0.1625,0.228125
2023-05-28,8.0,0.30625,0.1625,0.228125
2023-05-29,36158.0,0.31131980790302394,0.04899324721330521,0.10657106311189778
2023-05-30,26232.0,0.43881766818640366,0.1527864176111644,0.38009257014333636
2023-05-31,8658.0,0.24468971621327404,0.04697506987645714,-0.03785828135828135
2023-06-01,3114.0,0.3067228935178187,0.03361445730303846,0.191585838150289
2023-06-02,71.0,0.312557593758801,0.14573218822313388,0.28437323943661974
2023-06-03,8082.0,0.24320045861900336,0.06653817321511404,0.01572188814649839
2023-06-04,851.0,0.4553271090455355,0.11524562624252065,0.10526192714453586
2023-06-05,19726.0,0.3535585413517011,0.0021221501484310966,0.063578023927811
2023-06-06,9963.0,0.2377153472278184,-0.005495282973029205,0.2326447756699789
2023-06-07,1340.0,0.3824093342098684,0.06036411247077804,0.21473089552238805
2023-06-08,3608.0,0.35188722773134046,-0.034874049238667895,0.06848253880266075
2023-06-09,1418.0,0.3667869786100435,0.120707903779126,0.31347129760225667
2023-06-10,115.0,0.4120239262635225,0.14899532346535452,0.07742260869565218
2023-06-11,18.0,0.3848800505050505,0.10539071268237936,0.17242222222222223
2023-06-12,481.0,0.35894451344451345,0.0016824909324909283,0.30385093555093556
2023-06-13,33.0,0.21435786435786439,0.07678571428571429,0.1273939393939394
2023-06-14,11551.0,0.42389300316769146,0.11254913697012847,0.1676735780451909
2023-06-15,3271.0,0.40154799653975587,0.03597361517036986,0.49855096300825436
2023-06-16,2337.0,0.38566649528927915,0.10851710962105736,0.28761245186136075
2023-06-17,873.0,0.2732509367076132,0.07258078753885495,0.215293470790378
2023-06-18,10584.0,0.48020303719903307,0.08138918666222426,0.1394891628873772
2023-06-19,431.0,0.3086401207456892,0.09353405619481192,-0.06108932714617169
2023-06-20,34720.0,0.4006891339349983,0.03490509387411868,0.2931843029953917
2023-06-21,1375.0,0.48483515807424904,-0.04662319428046701,-0.03130574545454546
2023-06-22,1172.0,0.5826027584840789,-0.08616898115231783,-0.3861909556313994
2023-06-23,637.0,0.4370288660157465,0.0011176206365710744,-0.0872905808477237
2023-06-24,2700.0,0.528618223447254,0.13805371879391487,-0.26519948148148154
2023-06-25,1299.0,0.44145931964058915,-0.03504535350918137,-0.04603317936874519
2023-06-26,2242.0,0.41831508534270523,0.1305189912165671,0.2722966547725245
2023-06-27,22889.0,0.4357039605779115,-0.006946344248133438,0.1227668880248154
2023-06-28,11825.0,0.3425201577386318,0.014451576512374222,0.01779503594080338
2023-06-29,474.0,0.36348139204242275,0.0592582884654916,0.11129831223628692
2023-06-30,848.0,0.49407848619096734,0.13826423852533082,0.6480544811320755
2023-07-01,10.0,0.24174603174603174,0.12142857142857144,0.18338000000000002
